Record_ID,City,State,Region,City Category,Year,Month,Season,Population,Population Density (per km²),Urbanization Rate (%),Waste Type,Daily Waste Generation (TPD),Waste Per Capita (kg),Collection Efficiency (%),Waste Segregation Rate (%),Recycling Rate (%),Composting Rate (%),Landfill Dependency (%),Waste Processing Capacity (TPD),Treatment Method,Municipal Efficiency Score,Awareness Campaigns,Smart Bins,Collection Vehicles,Collection Frequency,Waste Management Workers,Waste Management Budget (?),Cost Per Ton (?),Carbon Emissions,Landfill Capacity (Tons),Remaining Landfill Capacity (Tons),Latitude,Longitude,Air Quality Index (AQI),Rainfall (mm),Tourism Impact Score,Industrial Activity Level,Population Growth Rate (%),Sustainability Index,Performance Level,Sustainability Category
WM018641,Muzaffarpur,Bihar,East,Tier-2,2023,11,Winter,1144260,4882.1,68.8,Organic,174.07,0.16,65.7,51.2,29.9,38.9,27.2,177.52,Landfill,4.8,1,684,44,4,2360,20823019,425,2615.1,1863385,57.3,26.1225,85.3906,171,22.6,3.6,7.8,2.87,47.6,Medium,Good
WM018642,Mysuru,Karnataka,South,Tier-1,2023,11,Winter,2756523,14861.6,80.5,Biomedical,13.31,0.005,78.2,81.3,34.5,0.7,60.8,11.38,Landfill,7,5,3698,132,5,8781,71185589,687,239.93,3895843,65.4,12.2958,76.6394,136,27.8,3.9,8.5,1.28,49.4,High,Good
WM018643,Mysuru,Karnataka,South,Tier-1,2023,11,Winter,2756523,14861.6,80.5,Organic,477.09,0.181,74.5,56.8,27.1,43.5,22.4,443.59,Composting,7,5,3698,132,5,8781,71185589,789,1101.26,3895843,65.4,12.2958,76.6394,136,27.8,3.9,8.5,1.28,53.8,High,Excellent
WM018644,Nagpur,Maharashtra,West,Tier-1,2023,11,Winter,3367801,14377.7,77.4,Organic,705.13,0.21,82.6,66.6,30.5,38.5,26.3,706.72,Waste_to_Energy,7,4,3546,211,6,9712,127048256,1822,5560.06,6933640,64.1,21.1458,79.0882,176,3.6,5.8,6,1.86,54.4,High,Excellent
WM018645,Nanded,Maharashtra,West,Tier-2,2023,11,Winter,511362,6979,63.1,Glass,4.98,0.01,60.1,62.6,58.8,0.4,40.2,4.15,Recycling,4,1,283,20,4,890,11738717,992,18.6,1572878,52.4,19.1383,77.321,172,2.4,3.3,6.5,2.55,49.8,Medium,Good
WM018646,Nanded,Maharashtra,West,Tier-2,2023,11,Winter,511362,6979,63.1,Organic,95.87,0.18,62.6,55.1,16.5,37.3,46.6,78.66,Biogas,4,1,283,20,4,890,11738717,914,155.01,1572878,52.4,19.1383,77.321,172,2.4,3.3,6.5,2.55,36.2,Low,Poor
WM018647,Nashik,Maharashtra,West,Tier-1,2023,11,Winter,2912873,14562.2,73.8,Construction,208.31,0.072,61.3,55,41,1,56.1,191.05,Landfill,5.7,1,4272,163,5,8992,51137766,731,3369.13,2447775,58.8,19.9975,73.7898,210,1.2,5.4,7.5,2.65,41.4,Medium,Average
WM018648,Nashik,Maharashtra,West,Tier-1,2023,11,Winter,2912873,14562.2,73.8,Organic,657.59,0.224,84.7,57.1,32.9,36.7,28.5,530.5,Composting,5.7,1,4272,163,5,8992,51137766,867,1620.54,2447775,58.8,19.9975,73.7898,210,1.2,5.4,7.5,2.65,51.4,High,Excellent
WM018649,Navi Mumbai,Maharashtra,West,Tier-1,2023,11,Winter,2597660,10971.5,71.8,Organic,622.72,0.239,72.7,66.4,35,38.4,21.1,524.85,Composting,6.2,4,2728,145,5,6864,56317495,791,1521.45,7050935,59.9,19.033,73.0297,182,11.8,3.1,8.6,2.09,57.7,High,Excellent
WM018650,Nellore,Andhra Pradesh,South,Tier-2,2023,11,Winter,812943,7147.5,56.6,Organic,146.93,0.174,73.7,57.7,27.2,29.2,43.7,139.88,Composting,6.4,1,421,37,4,2044,17122030,619,349.19,748868,60.9,14.4426,79.9865,161,15,2.8,4.5,2.37,42.6,Medium,Average
WM018651,Noida,Uttar Pradesh,Central,Tier-2,2023,11,Winter,626687,4458.3,47.2,Organic,108.75,0.172,79.9,58.9,29.5,28.5,35.7,71.25,Landfill,5.8,3,346,27,4,1531,6306631,463,1845.86,1095202,58.6,28.5355,77.391,211,17.9,4.3,5.7,2.28,46.7,High,Good
WM018652,Panaji,Goa,West,Tier-3,2023,11,Winter,240096,845.5,27.5,Plastic,8.98,0.036,49.3,53.8,31.3,0.7,63.5,7.2,Landfill,3.6,2,44,6,2,302,2992595,364,142.37,271651,46.5,15.4909,73.8278,170,2.6,10,4.6,3.83,32.1,Low,Poor
WM018653,Panipat,Haryana,North,Tier-3,2023,11,Winter,129849,1415.8,52.1,Organic,15.69,0.116,64.5,59.4,27.1,32.7,38.4,11.77,Composting,5.2,0,23,4,2,195,1483076,436,36.59,348793,57.4,29.3909,76.9635,226,35.7,5.4,1.5,2.99,43.7,Medium,Average
WM018654,Patiala,Punjab,North,Tier-3,2023,11,Winter,161582,1112.3,45.7,Biomedical,0.49,0.003,48.8,50.8,14.3,0.7,87,0.42,Landfill,2.9,3,31,4,2,188,1286953,314,8.35,273428,44.2,30.3398,76.3869,211,39.7,4.6,4.7,3.56,21.4,Low,Poor
WM018655,Patna,Bihar,East,Tier-1,2023,11,Winter,1975776,14042.5,73.7,Construction,176.26,0.088,64,53.3,39.7,0.9,53.1,181.86,Landfill,6,2,2871,92,6,4643,52101329,644,2632.54,3215944,60,25.5941,85.1376,182,4.6,5.2,9.3,2.54,40.6,Medium,Average
WM018656,Patna,Bihar,East,Tier-1,2023,11,Winter,1975776,14042.5,73.7,Paper,71.31,0.036,67.7,72.3,59.8,5,30.5,68.83,Landfill,6,2,2871,92,6,4643,52101329,837,1174.25,3215944,60,25.5941,85.1376,182,4.6,5.2,9.3,2.54,55.7,High,Excellent
WM018657,Port Blair,Andaman and Nicobar Islands,East,Tier-3,2023,11,Winter,347308,1811.7,39.3,Metal,2.68,0.008,47.2,58.4,67.4,1.1,29.7,2.04,Recycling,3.1,0,54,9,2,479,3794017,625,9.13,149861,46.8,11.6234,92.7265,170,12.7,10,5.2,4.02,49.5,Medium,Good
WM018658,Port Blair,Andaman and Nicobar Islands,East,Tier-3,2023,11,Winter,347308,1811.7,39.3,Paper,8.32,0.023,44.9,49.9,45.4,4.5,51.9,9.6,Recycling,3.1,0,54,9,2,479,3794017,641,28.88,149861,46.8,11.6234,92.7265,170,12.7,10,5.2,4.02,41.9,Low,Average
WM018659,Prayagraj,Uttar Pradesh,Central,Tier-1,2023,11,Winter,2606666,7762,81.4,Organic,633.59,0.241,89.3,71.8,28.7,37.5,25.8,540.7,Composting,8,2,2631,147,6,8419,48054014,789,1589.13,2319441,69.3,25.4358,81.8463,209,8.1,4.1,5.6,1.44,56.5,High,Excellent
WM018660,Puducherry,Puducherry,South,Tier-3,2023,11,Winter,335739,3858.5,40.7,Construction,13.24,0.038,44.9,51,38.5,1.2,55.9,10.48,Landfill,2.5,0,46,9,2,434,3813568,389,229.96,276247,40.7,11.9416,79.8083,158,36.3,8.1,5.2,2.59,34.5,Low,Poor
WM018661,Puducherry,Puducherry,South,Tier-3,2023,11,Winter,335739,3858.5,40.7,Organic,37.62,0.116,55.3,56.9,21.6,28.2,48.2,25.15,Landfill,2.5,0,46,9,2,434,3813568,389,621.98,276247,40.7,11.9416,79.8083,158,36.3,8.1,5.2,2.59,34.8,Low,Poor
WM018662,Pune,Maharashtra,West,Metro,2023,11,Winter,6964752,26615.9,89,Organic,1629.71,0.223,93.2,63,19.9,39.3,34.2,1874.21,Waste_to_Energy,7.4,8,12235,504,7,24576,388359061,2517,13053.43,24917932,66.2,18.5204,73.8567,202,12.8,3.5,5.8,1.45,49,High,Good
WM018663,Puri,Odisha,East,Tier-3,2023,11,Winter,378599,3871.5,51.2,Construction,15.08,0.038,55.9,49,34.8,0.8,62.4,14.72,Landfill,3.5,0,58,9,1,601,4502265,397,225.21,142681,44.7,19.8135,85.8312,157,12.5,10,0.9,4.29,32.7,Low,Poor
WM018664,Puri,Odisha,East,Tier-3,2023,11,Winter,378599,3871.5,51.2,Organic,42.71,0.114,55.5,56.3,17.6,33.8,45.8,35.12,Landfill,3.5,0,58,9,1,601,4502265,319,728.16,142681,44.7,19.8135,85.8312,157,12.5,10,0.9,4.29,38.9,Low,Average
WM018665,Pushkar,Rajasthan,North,Tier-3,2023,11,Winter,54781,3567.6,52.8,Glass,0.43,0.008,51.3,55.6,52,1.4,46.7,0.36,Composting,4.8,1,7,3,3,76,520479,452,0.93,54987,53.6,26.4897,74.5511,191,7.4,9.1,2,3.29,42.2,Medium,Average
WM018666,Raipur,Chhattisgarh,Central,Tier-1,2023,11,Winter,1370285,6975.1,84.5,Construction,132.7,0.093,60.5,54.3,40.7,1.3,50.7,104.19,Landfill,6.2,4,1594,84,5,3480,50125090,819,2253.69,6966111,58.2,21.2514,81.6296,182,9.8,5.2,5.3,1.7,44.1,Medium,Good
WM018667,Raipur,Chhattisgarh,Central,Tier-1,2023,11,Winter,1370285,6975.1,84.5,Organic,297.1,0.209,75.6,56.2,24.3,35.9,35.9,236.58,Landfill,6.2,4,1594,84,5,3480,50125090,652,5369.17,6966111,58.2,21.2514,81.6296,182,9.8,5.2,5.3,1.7,48.1,Medium,Good
WM018668,Rajkot,Gujarat,West,Tier-1,2023,11,Winter,2139000,6683,78.5,Construction,176.61,0.086,66.7,65.4,44,0.3,47.1,176.94,Landfill,6.7,2,2734,134,6,6082,56429390,823,2770.63,4742600,63.1,22.3039,70.8022,188,9.2,3.2,6.4,2.24,49.4,High,Good
WM018669,Rajkot,Gujarat,West,Tier-1,2023,11,Winter,2139000,6683,78.5,Glass,25.33,0.012,66.4,63.1,64.2,1.3,32.1,25.55,Recycling,6.7,2,2734,134,6,6082,56429390,1302,90.1,4742600,63.1,22.3039,70.8022,188,9.2,3.2,6.4,2.24,54.3,High,Excellent
WM018670,Ranchi,Jharkhand,East,Tier-1,2023,11,Winter,1323941,11658,82.5,Organic,281.92,0.209,82.6,63.2,32.7,39.4,22.2,271.34,Composting,8.1,3,1284,76,6,3966,34124808,850,666.07,5044508,69.2,23.3441,85.3096,174,12.1,3,3.8,2.03,62.5,High,Excellent
WM018671,Ratlam,Madhya Pradesh,Central,Tier-3,2023,11,Winter,315718,3579.4,53,Organic,31.94,0.103,57.6,48.5,25.8,37.5,36.4,23.47,Composting,4.8,1,56,10,3,401,3949870,478,76.31,330322,53.7,23.3315,75.0367,178,13.5,3.8,3.2,3.07,44.4,Low,Good
WM018672,Rewa,Madhya Pradesh,Central,Tier-3,2023,11,Winter,243602,891.8,42.8,Construction,9.49,0.039,43.5,48.7,28.1,0.1,71.9,6.67,Recycling,2,0,33,6,2,284,1249343,566,37.18,358738,40.8,24.5364,81.2961,165,9.5,4.3,4.7,2.41,26.3,Low,Poor
WM018673,Rishikesh,Uttarakhand,Central,Tier-3,2023,11,Winter,183237,4065.5,42.8,Organic,22.57,0.126,53.5,48.3,21.5,30.5,49.9,19.78,Composting,4.1,1,36,6,1,269,1433863,346,49.59,94807,51.4,30.0869,78.2676,194,29.1,9.5,4.5,3.09,36.1,Low,Poor
WM018674,Rohtak,Haryana,North,Tier-2,2023,11,Winter,1006467,3103.5,61.5,Plastic,43.08,0.045,66.3,54.8,35.6,1.3,64.4,37.76,Recycling,4.5,0,622,42,3,1921,14659612,990,148.77,1630629,49.9,28.8955,76.6066,233,10.4,3.9,2.1,2.79,34.7,Medium,Poor
WM018675,Rourkela,Odisha,East,Tier-2,2023,11,Winter,1055765,5295.5,47.7,Paper,32.2,0.031,68.4,67.1,61.7,4.4,29.8,31.63,Landfill,6.5,0,710,52,4,2384,11013082,545,515.55,865475,63.4,22.2604,84.8536,135,20.9,5.5,2.3,2.44,56.7,High,Excellent
WM018676,Saharanpur,Uttar Pradesh,Central,Tier-2,2023,11,Winter,1179825,6677.1,69.5,Paper,34.68,0.029,63.2,61.8,52.7,5,42,24.21,Landfill,6.6,1,551,53,5,2660,22478742,497,524.53,900190,64.9,29.968,77.546,211,22.7,3.4,4.8,2.69,51.8,High,Excellent
WM018677,Salem,Tamil Nadu,South,Tier-2,2023,11,Winter,1007428,3329.5,70.6,Paper,28.26,0.029,66,55.1,49.9,5,42.7,25.14,Recycling,4.1,0,629,42,2,2228,18711437,781,99.66,1301106,48.5,11.6643,78.146,207,0,5.5,5,1.97,45.6,Medium,Good
WM018678,Salem,Tamil Nadu,South,Tier-2,2023,11,Winter,1007428,3329.5,70.6,Plastic,43.59,0.045,55.9,57.7,41.6,1.3,56.5,40.41,Landfill,4.1,0,629,42,2,2228,18711437,443,733.1,1301106,48.5,11.6643,78.146,207,0,5.5,5,1.97,39.3,Medium,Average
WM018679,Satna,Madhya Pradesh,Central,Tier-3,2023,11,Winter,373977,1930.3,30.9,Construction,16.66,0.043,51.1,48.7,34.9,0.1,66,11.94,Recycling,4.3,0,64,10,2,600,2900176,518,60.24,196288,53.7,24.6005,80.8322,199,18.5,4.4,2.3,4.1,35.8,Low,Poor
WM018680,Shillong,Meghalaya,Northeast,Tier-3,2023,11,Winter,89722,2784.9,52.5,Construction,4.44,0.05,49.3,62.9,42.7,1.1,59.4,3.83,Landfill,4.4,0,12,3,2,139,497659,304,68.91,201545,51.8,25.5788,91.8933,122,44.4,6.8,2.1,3.51,39.1,Medium,Average
WM018681,Shimla,Himachal Pradesh,North,Tier-3,2023,11,Winter,208772,2893.7,52,Construction,9.09,0.045,50.3,51.6,29.6,0.1,72,7.5,Recycling,5.1,2,35,6,2,292,2223695,544,29.8,260076,54.3,31.1048,77.1734,221,15.1,4.9,2.2,3.09,37.5,Low,Poor
WM018682,Shimla,Himachal Pradesh,North,Tier-3,2023,11,Winter,208772,2893.7,52,Organic,24.37,0.118,56.8,57.1,20,37.5,41.8,25.02,Landfill,5.1,2,35,6,2,292,2223695,338,395.99,260076,54.3,31.1048,77.1734,221,15.1,4.9,2.2,3.09,44,Low,Average
WM018683,Sikar,Rajasthan,North,Tier-3,2023,11,Winter,317230,3210.4,47.8,Hazardous,1.95,0.006,41.2,48.9,26.8,0.5,72.4,2.08,Landfill,5.1,3,58,10,2,454,3952177,362,35.21,367998,54.9,27.6094,75.1399,168,24.8,3.5,2.9,3.04,29.7,Low,Poor
WM018684,Sikar,Rajasthan,North,Tier-3,2023,11,Winter,317230,3210.4,47.8,Organic,39.26,0.13,62,60.8,31,26.8,41,35.61,Composting,5.1,3,58,10,2,454,3952177,440,100.95,367998,54.9,27.6094,75.1399,168,24.8,3.5,2.9,3.04,44.7,Medium,Good
WM018685,Siliguri,West Bengal,East,Tier-2,2023,11,Winter,639973,5189.6,50.9,Organic,102.48,0.155,70.9,47.5,20.7,26.7,55.8,78.1,Landfill,4.4,1,370,27,4,1424,8450808,495,1526.29,723171,52.5,26.7271,88.3953,180,16.8,4,6.2,2.05,40.9,Low,Average
WM018686,Siliguri,West Bengal,East,Tier-2,2023,11,Winter,639973,5189.6,50.9,Paper,21.92,0.033,63.4,63.6,52,4.7,46.8,19.14,Landfill,4.4,1,370,27,4,1424,8450808,574,372.25,723171,52.5,26.7271,88.3953,180,16.8,4,6.2,2.05,44.7,Medium,Good
WM018687,Silvassa,Dadra and Nagar Haveli,West,Tier-3,2023,11,Winter,193102,3338.2,29.9,Plastic,6.27,0.031,48.2,53.9,33.8,1.4,60.2,5.27,Recycling,2.6,0,30,5,1,245,1441382,552,22.55,273037,44,20.2766,73.0169,191,6.1,5.4,5.8,3.1,32.8,Low,Poor
WM018688,Solapur,Maharashtra,West,Tier-1,2023,11,Winter,2328046,10475.5,79.3,Construction,165.75,0.073,64.8,54.9,45,0.4,51.7,144.08,Recycling,6.5,2,3004,132,6,7024,81076815,1211,545.43,5570318,61.9,17.6599,75.9064,191,11.6,3.1,3.5,1.04,44.7,High,Good
WM018689,Sonipat,Haryana,North,Tier-3,2023,11,Winter,278363,3429.4,29,Organic,31.69,0.116,61,48.8,20.3,37.7,43.6,26.14,Biogas,4.2,2,52,8,2,404,1937215,504,48.32,228682,51.9,28.9931,77.0151,189,29.5,3.9,2.6,2.1,37.6,Low,Poor
WM018690,Srinagar,Jammu and Kashmir,North,Tier-1,2023,11,Winter,3095681,5815.3,76.3,Construction,269.83,0.091,73.2,64.7,47.5,0.9,55.8,316.3,Landfill,8.1,5,3749,171,6,8974,66429704,609,4433.85,3237506,72,34.0837,74.7973,224,15.9,10,7.4,2.11,50.1,High,Good
WM018691,Surat,Gujarat,West,Metro,2023,11,Winter,6590680,17627.6,95.3,Paper,342.62,0.052,77.4,81,65.5,4.6,16.7,318.66,Recycling,8.4,4,15304,525,7,28322,233275286,1856,1301.78,21324497,73.1,21.1702,72.8311,172,0,7.6,6,1.37,67.5,High,Excellent
WM018692,Thanjavur,Tamil Nadu,South,Tier-3,2023,11,Winter,343656,3110.6,39.4,Construction,14.87,0.044,57.8,54.2,41.2,0.7,60.6,14.08,Landfill,4.9,2,51,12,2,533,3491818,383,269.08,238471,55,10.787,79.1378,137,71.1,8.2,0.8,2.97,41.6,Medium,Average
WM018693,Thanjavur,Tamil Nadu,South,Tier-3,2023,11,Winter,343656,3110.6,39.4,Organic,42.15,0.128,68.2,56.1,24.2,23.9,45.5,28.92,Landfill,4.9,2,51,12,2,533,3491818,329,706.72,238471,55,10.787,79.1378,137,71.1,8.2,0.8,2.97,46.2,Medium,Good
WM018694,Thrissur,Kerala,South,Tier-2,2023,11,Winter,479305,5697.7,58.4,Glass,5.06,0.011,59.2,51.6,50.5,1.3,49.3,5.01,Landfill,4.9,1,272,19,3,1045,7014328,500,78.12,623915,52.8,10.5276,76.2144,156,31.2,4.5,4.9,2.9,43.6,Medium,Average
WM018695,Tiruchirappalli,Tamil Nadu,South,Tier-1,2023,11,Winter,2060432,11215.5,64,Organic,452.12,0.209,80.9,62.2,33.7,33,25,455.69,Waste_to_Energy,6.2,3,2318,106,6,5607,76929329,2066,3283.35,4702371,60.2,10.7905,78.7047,149,25.9,4.2,5.2,2.04,51.9,High,Excellent
WM018696,Tirunelveli,Tamil Nadu,South,Tier-2,2023,11,Winter,640630,5139.7,60.1,Biomedical,1.95,0.003,62.7,68.8,23.2,1.4,75.1,1.49,Landfill,4.6,0,331,27,4,1282,13222135,485,35.06,908778,52.4,8.7139,77.7567,165,35.7,5,4.3,2.98,35.2,Medium,Poor
WM018697,Udaipur,Rajasthan,North,Tier-2,2023,11,Winter,935464,3358,58.6,Hazardous,7.5,0.008,54.3,47.1,27.3,1.5,66.4,6.15,Landfill,6.1,3,569,40,4,1867,22769609,546,132.37,545646,61,24.5854,73.7125,226,21.1,9.8,3.5,2.81,34.6,Low,Poor
WM018698,Ujjain,Madhya Pradesh,Central,Tier-2,2023,11,Winter,444047,7160,66.3,Construction,33.45,0.072,58.3,53.9,37.5,0.9,57.9,31.77,Incineration,6.1,4,254,18,4,902,4579119,1242,332.35,1028420,59.6,23.1765,75.7885,189,18.9,5.4,4.6,2.87,41.9,Medium,Average
WM018699,Ujjain,Madhya Pradesh,Central,Tier-2,2023,11,Winter,444047,7160,66.3,Organic,64.29,0.143,69.7,62.8,28.8,34.7,37.1,57.62,Composting,6.1,4,254,18,4,902,4579119,636,146.74,1028420,59.6,23.1765,75.7885,189,18.9,5.4,4.6,2.87,48.1,Medium,Good
WM018700,Vadodara,Gujarat,West,Tier-1,2023,11,Winter,2525622,12261.5,65.7,Metal,33.19,0.013,79,64.6,75.6,1.2,18.3,37.66,Recycling,5.8,0,2780,122,5,7569,82072549,1107,129.16,4837307,57.5,22.3072,73.1812,223,12.3,4.4,6.5,1.99,58,High,Excellent
WM018701,Varanasi,Uttar Pradesh,Central,Tier-1,2023,11,Winter,2515375,11433.5,77.5,Glass,35.88,0.014,73.4,61.4,61.2,0.6,34.5,35.49,Landfill,6.2,5,3226,127,6,7733,59285736,668,557.72,2639775,62.6,25.3176,82.9739,196,27.7,9.7,5.4,3.09,54.6,High,Excellent
WM018702,Vellore,Tamil Nadu,South,Tier-2,2023,11,Winter,981519,6167.2,58.4,Organic,145.45,0.142,66.4,61.2,27.2,37.7,29.7,142.1,Landfill,5.8,4,511,37,3,1959,13375552,511,2170.53,1738172,58.7,12.9165,79.1325,195,6.3,2.4,5.6,2.36,53.4,Medium,Excellent
WM018703,Vijayawada,Andhra Pradesh,South,Tier-1,2023,11,Winter,3470562,6518.5,66.8,Organic,787.97,0.224,87.6,68.7,31.6,47.2,17.7,697.62,Composting,7.8,3,3302,211,6,9407,117486012,952,1813.44,2846142,68.4,16.5062,80.648,174,0,5.8,8.4,1.45,63.4,High,Excellent
WM018704,Visakhapatnam,Andhra Pradesh,South,Tier-1,2023,11,Winter,1536569,10106.7,84.2,E-Waste,16.13,0.01,62.2,45.9,39.7,1.4,50.8,13.34,Landfill,5.5,4,1503,81,5,3648,36542285,637,239.54,1753468,59.8,17.6868,83.2185,182,58.8,4.4,8,1.3,42.4,Medium,Average
WM018705,Warangal,Telangana,South,Tier-2,2023,11,Winter,1217644,3130.8,54.7,Plastic,57.88,0.047,66,68.8,41.8,0.8,56.2,55.79,Recycling,5,4,558,51,3,2645,18032337,831,213.41,721466,55.3,17.9689,79.5941,159,19.6,4.5,3.1,3.47,44.3,High,Good
WM018706,Agartala,Tripura,Northeast,Tier-3,2023,12,Winter,227968,2721.4,31.9,Hazardous,0.94,0.004,36,46.5,23.1,0.7,76,0.67,Landfill,3.2,0,31,7,2,286,1983348,386,14.19,46026,46.9,23.8315,91.2868,126,16.3,5,1.3,2.51,22.3,Low,Poor
WM018707,Agra,Uttar Pradesh,Central,Tier-1,2023,12,Winter,1872929,13945.7,62.9,Hazardous,16.04,0.009,53.5,45.1,32.7,1.1,61.6,15.55,Incineration,6.2,1,1923,95,5,5467,53803943,1886,176.94,3151853,59.5,27.1767,78.0081,207,5.4,10,8.5,1.57,38.3,Medium,Average
WM018708,Agra,Uttar Pradesh,Central,Tier-1,2023,12,Winter,1872929,13945.7,62.9,Organic,447.09,0.241,71.1,60.7,24.9,40.3,31.3,419.28,Composting,6.2,1,1923,95,5,5467,53803943,813,1150.06,3151853,59.5,27.1767,78.0081,207,5.4,10,8.5,1.57,49.9,Medium,Good
WM018709,Ahmedabad,Gujarat,West,Metro,2023,12,Winter,8450611,32289.3,89.4,Construction,894.77,0.107,79.3,68.5,44,1.3,39.1,687.17,Recycling,7.7,3,13474,716,7,29951,263984360,1971,3266.48,17211797,67.2,23.0225,72.5714,195,6.1,6.3,4.6,1.21,50.2,High,Good
WM018710,Ahmedabad,Gujarat,West,Metro,2023,12,Winter,8450611,32289.3,89.4,Organic,2065.98,0.242,85.4,64.9,38.1,40,4.6,2049.47,Composting,7.7,3,13474,716,7,29951,263984360,1296,4852.66,17211797,67.2,23.0225,72.5714,195,6.1,6.3,4.6,1.21,63.7,High,Excellent
WM018711,Aizawl,Mizoram,Northeast,Tier-3,2023,12,Winter,64111,4326.5,55.2,Organic,6.34,0.1,64.3,57.9,25.8,32.5,40.6,5.42,Landfill,5.4,0,11,3,2,91,709827,367,105.69,118685,57.7,23.7271,92.7176,122,28.1,3.9,0.7,4.01,45.1,Medium,Good
WM018712,Ajmer,Rajasthan,North,Tier-2,2023,12,Winter,1113374,3700.8,60.8,Organic,175,0.159,64.4,64,29.5,29.8,35.8,182.29,Landfill,5.8,2,577,41,4,2732,18152838,479,3093.89,445723,58.2,26.4499,74.6399,226,10.6,4.4,7.7,3.47,49,Medium,Good
WM018713,Akola,Maharashtra,West,Tier-2,2023,12,Winter,983677,3247.4,70,Glass,9.6,0.01,60.4,63.9,60.8,1,35.3,8.42,Landfill,5.5,4,526,35,3,1924,17648552,481,170.38,1503666,53.8,20.7002,77.0082,164,5.6,5.5,3.6,2.7,51.6,High,Excellent
WM018714,Alappuzha,Kerala,South,Tier-3,2023,12,Winter,166356,3093.7,50.4,Organic,19.96,0.116,46.8,59.5,21.3,25.8,51.9,17.46,Composting,2.8,0,25,4,1,227,1323630,422,47.36,111891,43.3,9.4981,76.3388,136,80,8.4,1.6,3.92,34.7,Low,Poor
WM018715,Aligarh,Uttar Pradesh,Central,Tier-1,2023,12,Winter,2760913,13385.3,81,Organic,618.63,0.224,76.4,57.9,30.5,37.8,28.9,591.52,Landfill,5.7,4,3862,123,5,7942,52905845,630,10719.63,2607723,57.1,27.8974,78.088,206,23.7,6.2,7.6,2.98,50.5,Medium,Excellent
WM018716,Alwar,Rajasthan,North,Tier-3,2023,12,Winter,113201,799.7,44.8,Biomedical,0.36,0.003,44.7,63.8,22.2,0.7,79.6,0.32,Incineration,3.3,2,19,3,2,147,1169036,955,3.83,135164,48.6,27.553,76.6346,212,10.6,5.2,5.5,4.71,29.6,Low,Poor
WM018717,Alwar,Rajasthan,North,Tier-3,2023,12,Winter,113201,799.7,44.8,Organic,11.24,0.1,62.5,48.3,26.1,28.1,46.2,9.59,Landfill,3.3,2,19,3,2,147,1169036,321,170.8,135164,48.6,27.553,76.6346,212,10.6,5.2,5.5,4.71,40.5,Low,Average
WM018718,Amravati,Maharashtra,West,Tier-2,2023,12,Winter,409337,3800.2,55.8,Plastic,16.46,0.042,68,57.9,42.1,1,54.8,11.64,Landfill,4.1,1,186,15,3,807,5706461,558,277.33,1241576,52.8,20.9374,77.7796,215,3.6,5.6,5.5,2.26,40,Medium,Average
WM018719,Amritsar,Punjab,North,Tier-1,2023,12,Winter,1728204,9976.2,70.3,E-Waste,16.02,0.009,65.4,61.6,45.3,1,52.1,14.88,Recycling,5.9,5,2282,96,4,4685,57057123,1035,57.43,1729241,57.5,31.634,74.8723,220,0.8,9.3,8.7,2.42,46.3,High,Good
WM018720,Asansol,West Bengal,East,Tier-2,2023,12,Winter,1269804,4289,48.2,Plastic,65.69,0.05,60.1,68.2,37.7,1.3,53.8,70.72,Landfill,5.9,2,619,55,4,2367,17859461,499,1170.72,1290885,59.9,23.6739,86.9524,181,0,3.6,5.6,2.76,43.7,High,Average
WM018721,Bangalore,Karnataka,South,Metro,2023,12,Winter,11021892,12628.3,87.8,Construction,1017.1,0.097,73.1,65.8,47.8,0.8,36.1,1082.96,Landfill,8.1,8,23855,819,7,37944,520950947,1037,18398.91,18613455,68.5,12.9716,77.5946,192,29.6,5.4,6,1.02,57.8,High,Excellent
WM018722,Bangalore,Karnataka,South,Metro,2023,12,Winter,11021892,12628.3,87.8,Organic,3170.79,0.295,90.9,74.5,37.8,41.3,9.1,3543.12,Waste_to_Energy,8.1,8,23855,819,7,37944,520950947,2755,23474.76,18613455,68.5,12.9716,77.5946,192,29.6,5.4,6,1.02,66,High,Excellent
WM018723,Bareilly,Uttar Pradesh,Central,Tier-1,2023,12,Winter,3368041,11613.5,65.1,Organic,660.81,0.204,74.5,64.1,29.7,32.4,32.9,570.28,Landfill,6.2,4,4394,165,5,8021,60813446,737,10215.86,7051607,57,28.367,79.4304,189,18.6,4.8,5.6,2.13,53,High,Excellent
WM018724,Bareilly,Uttar Pradesh,Central,Tier-1,2023,12,Winter,3368041,11613.5,65.1,Plastic,209.86,0.065,70,67.2,44.2,0.8,50.6,189.61,Landfill,6.2,4,4394,165,5,8021,60813446,762,3378.36,7051607,57,28.367,79.4304,189,18.6,4.8,5.6,2.13,50.5,High,Excellent
WM018725,Bathinda,Punjab,North,Tier-3,2023,12,Winter,72824,950.8,53.8,Glass,0.49,0.007,58.9,61.3,58,0.1,42.7,0.41,Recycling,4.8,1,10,3,2,93,643123,664,1.91,44132,57.2,30.211,74.9455,215,0,6.2,2.7,2.78,50.3,High,Good
WM018726,Bathinda,Punjab,North,Tier-3,2023,12,Winter,72824,950.8,53.8,Plastic,2.37,0.034,62.7,64.8,41,1.1,59.2,1.86,Landfill,4.8,1,10,3,2,93,643123,385,38.24,44132,57.2,30.211,74.9455,215,0,6.2,2.7,2.78,41.9,Medium,Average
